,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %
213,213.0,213.0,213.0,213.0,213.0,11/2/1990,0.8776,0.898,0.901,0.8751,5.01K,-3.04%
214,214.0,214.0,214.0,214.0,214.0,11/5/1990,0.8576,0.8576,0.8825,0.8576,3.76K,-2.28%
215,215.0,215.0,215.0,215.0,215.0,11/6/1990,0.8644,0.8562,0.8715,0.8415,7.31K,0.79%
216,216.0,216.0,216.0,216.0,216.0,11/7/1990,0.8944,0.8685,0.8944,0.865,6.11K,3.47%
217,217.0,217.0,217.0,217.0,217.0,11/8/1990,0.9344,0.9215,0.9344,0.917,5.92K,4.47%
218,218.0,218.0,218.0,218.0,218.0,11/9/1990,0.9032,0.9365,0.952,0.9,5.54K,-3.34%
219,219.0,219.0,219.0,219.0,219.0,11/12/1990,0.8649,0.8777,0.88,0.86,4.66K,-4.24%
220,220.0,220.0,220.0,220.0,220.0,11/13/1990,0.8801,0.8732,0.9,0.872,8.61K,1.76%
221,221.0,221.0,221.0,221.0,221.0,11/14/1990,0.8628,0.8952,0.898,0.8555,8.62K,-1.97%
222,222.0,222.0,222.0,222.0,222.0,11/15/1990,0.863,0.8695,0.884,0.856,7.39K,0.02%
223,223.0,223.0,223.0,223.0,223.0,11/16/1990,0.8414,0.8345,0.848,0.833,6.80K,-2.50%
224,224.0,224.0,224.0,224.0,224.0,11/19/1990,0.8645,0.817,0.874,0.815,9.39K,2.75%
225,225.0,225.0,225.0,225.0,225.0,11/20/1990,0.8387,0.8535,0.863,0.837,9.36K,-2.98%
226,226.0,226.0,226.0,226.0,226.0,11/21/1990,0.8434,0.8525,0.8595,0.84,6.72K,0.56%
227,227.0,227.0,227.0,227.0,227.0,11/23/1990,0.8834,0.8817,0.8834,0.8775,3.04K,4.74%
228,228.0,228.0,228.0,228.0,228.0,11/26/1990,0.9215,0.9385,0.9434,0.92,10.87K,4.31%
229,229.0,229.0,229.0,229.0,229.0,11/27/1990,0.9124,0.914,0.935,0.9065,9.99K,-0.99%
230,230.0,230.0,230.0,230.0,230.0,11/28/1990,0.9237,0.909,0.925,0.9015,12.35K,1.24%
231,231.0,231.0,231.0,231.0,231.0,11/29/1990,0.9242,0.9285,0.9455,0.92,13.81K,0.05%
232,232.0,232.0,232.0,232.0,232.0,11/30/1990,0.8842,0.9175,0.924,0.8842,15.56K,-4.33%
